scenario_seed,phase_error_s,planner,total_time_s,flight_distance_m,max_blackout_s,meets_90s_budget,mission_feasible,planning_runtime_ms,route
738,2.0,bounded_blackout,1341.897,3216.59,77.596,1,1,1636.959,N01 -> N11 -> N03 -> N04 -> N14 -> N13 -> N06 -> N07 -> N02 -> N12 -> N09 -> N08 -> N10 -> N05
738,5.0,distance_only,1644.492,2915.488,136.966,0,0,0.023,N09 -> N07 -> N12 -> N05 -> N13 -> N10 -> N02 -> N03 -> N11 -> N04 -> N08 -> N14 -> N06 -> N01
738,5.0,protocol_aware,1353.859,3706.246,96.997,0,1,321.079,N03 -> N11 -> N04 -> N07 -> N12 -> N13 -> N06 -> N14 -> N02 -> N01 -> N09 -> N08 -> N10 -> N05
738,5.0,bounded_blackout,1347.227,3216.59,74.075,1,1,1636.959,N01 -> N11 -> N03 -> N04 -> N14 -> N13 -> N06 -> N07 -> N02 -> N12 -> N09 -> N08 -> N10 -> N05
738,10.0,distance_only,1644.672,2915.488,227.446,0,0,0.023,N09 -> N07 -> N12 -> N05 -> N13 -> N10 -> N02 -> N03 -> N11 -> N04 -> N08 -> N14 -> N06 -> N01
738,10.0,protocol_aware,1827.242,3706.246,180.881,0,0,321.079,N03 -> N11 -> N04 -> N07 -> N12 -> N13 -> N06 -> N14 -> N02 -> N01 -> N09 -> N08 -> N10 -> N05
738,10.0,bounded_blackout,1340.61,3216.59,86.113,1,1,1636.959,N01 -> N11 -> N03 -> N04 -> N14 -> N13 -> N06 -> N07 -> N02 -> N12 -> N09 -> N08 -> N10 -> N05
738,20.0,distance_only,1646.263,2915.488,139.563,0,0,0.023,N09 -> N07 -> N12 -> N05 -> N13 -> N10 -> N02 -> N03 -> N11 -> N04 -> N08 -> N14 -> N06 -> N01
738,20.0,protocol_aware,1812.648,3706.246,212.11,0,0,321.079,N03 -> N11 -> N04 -> N07 -> N12 -> N13 -> N06 -> N14 -> N02 -> N01 -> N09 -> N08 -> N10 -> N05
738,20.0,bounded_blackout,1332.479,3216.59,78.784,1,1,1636.959,N01 -> N11 -> N03 -> N04 -> N14 -> N13 -> N06 -> N07 -> N02 -> N12 -> N09 -> N08 -> N10 -> N05
738,30.0,distance_only,1850.434,2915.488,203.306,0,0,0.023,N09 -> N07 -> N12 -> N05 -> N13 -> N10 -> N02 -> N03 -> N11 -> N04 -> N08 -> N14 -> N06 -> N01
738,30.0,protocol_aware,1832.449,3706.246,207.106,0,0,321.079,N03 -> N11 -> N04 -> N07 -> N12 -> N13 -> N06 -> N14 -> N02 -> N01 -> N09 -> N08 -> N10 -> N05
738,30.0,bounded_blackout,1592.28,3216.59,173.745,0,0,1636.959,N01 -> N11 -> N03 -> N04 -> N14 -> N13 -> N06 -> N07 -> N02 -> N12 -> N09 -> N08 -> N10 -> N05
739,0.0,distance_only,1602.851,2697.104,130.491,0,0,0.021,N09 -> N14 -> N10 -> N05 -> N04 -> N08 -> N03 -> N06 -> N02 -> N13 -> N01 -> N12 -> N11 -> N07
739,0.0,protocol_aware,1303.774,2908.467,96.855,0,1,404.988,N01 -> N07 -> N05 -> N03 -> N04 -> N06 -> N08 -> N09 -> N02 -> N10 -> N14 -> N12 -> N11 -> N13
739,0.0,bounded_blackout,1346.075,3420.297,54.549,1,1,2006.783,N12 -> N14 -> N08 -> N06 -> N07 -> N05 -> N11 -> N01 -> N02 -> N10 -> N04 -> N09 -> N03 -> N13
739,2.0,distance_only,1601.705,2697.104,130.028,0,0,0.021,N09 -> N14 -> N10 -> N05 -> N04 -> N08 -> N03 -> N06 -> N02 -> N13 -> N01 -> N12 -> N11 -> N07
739,2.0,protocol_aware,1302.881,2908.467,97.109,0,1,404.988,N01 -> N07 -> N05 -> N03 -> N04 -> N06 -> N08 -> N09 -> N02 -> N10 -> N14 -> N12 -> N11 -> N13
739,2.0,bounded_blackout,1345.182,3420.297,55.501,1,1,2006.783,N12 -> N14 -> N08 -> N06 -> N07 -> N05 -> N11 -> N01 -> N02 -> N10 -> N04 -> N09 -> N03 -> N13
739,5.0,distance_only,1598.641,2697.104,137.904,0,0,0.021,N09 -> N14 -> N10 -> N05 -> N04 -> N08 -> N03 -> N06 -> N02 -> N13 -> N01 -> N12 -> N11 -> N07
739,5.0,protocol_aware,1302.075,2908.467,95.105,0,1,404.988,N01 -> N07 -> N05 -> N03 -> N04 -> N06 -> N08 -> N09 -> N02 -> N10 -> N14 -> N12 -> N11 -> N13
739,5.0,bounded_blackout,1344.376,3420.297,58.407,1,1,2006.783,N12 -> N14 -> N08 -> N06 -> N07 -> N05 -> N11 -> N01 -> N02 -> N10 -> N04 -> N09 -> N03 -> N13
739,10.0,distance_only,1601.421,2697.104,129.658,0,0,0.021,N09 -> N14 -> N10 -> N05 -> N04 -> N08 -> N03 -> N06 -> N02 -> N13 -> N01 -> N12 -> N11 -> N07
739,10.0,protocol_aware,1546.277,2908.467,176.548,0,0,404.988,N01 -> N07 -> N05 -> N03 -> N04 -> N06 -> N08 -> N09 -> N02 -> N10 -> N14 -> N12 -> N11 -> N13
739,10.0,bounded_blackout,1839.061,3420.297,194.952,0,0,2006.783,N12 -> N14 -> N08 -> N06 -> N07 -> N05 -> N11 -> N01 -> N02 -> N10 -> N04 -> N09 -> N03 -> N13
739,20.0,distance_only,1825.984,2697.104,206.793,0,0,0.021,N09 -> N14 -> N10 -> N05 -> N04 -> N08 -> N03 -> N06 -> N02 -> N13 -> N01 -> N12 -> N11 -> N07
739,20.0,protocol_aware,1786.517,2908.467,202.498,0,0,404.988,N01 -> N07 -> N05 -> N03 -> N04 -> N06 -> N08 -> N09 -> N02 -> N10 -> N14 -> N12 -> N11 -> N13
739,20.0,bounded_blackout,1828.818,3420.297,202.498,0,0,2006.783,N12 -> N14 -> N08 -> N06 -> N07 -> N05 -> N11 -> N01 -> N02 -> N10 -> N04 -> N09 -> N03 -> N13
739,30.0,distance_only,1647.859,2697.104,200.406,0,0,0.021,N09 -> N14 -> N10 -> N05 -> N04 -> N08 -> N03 -> N06 -> N02 -> N13 -> N01 -> N12 -> N11 -> N07
739,30.0,protocol_aware,1765.669,2908.467,173.737,0,0,404.988,N01 -> N07 -> N05 -> N03 -> N04 -> N06 -> N08 -> N09 -> N02 -> N10 -> N14 -> N12 -> N11 -> N13
739,30.0,bounded_blackout,1808.764,3420.297,157.491,0,0,2006.783,N12 -> N14 -> N08 -> N06 -> N07 -> N05 -> N11 -> N01 -> N02 -> N10 -> N04 -> N09 -> N03 -> N13
740,0.0,distance_only,1600.772,2620.266,181.379,0,0,0.022,N04 -> N02 -> N09 -> N06 -> N10 -> N14 -> N11 -> N08 -> N05 -> N12 -> N03 -> N01 -> N07 -> N13
740,0.0,protocol_aware,1046.623,4057.246,101.251,0,1,245.177,N12 -> N02 -> N04 -> N10 -> N07 -> N08 -> N05 -> N03 -> N06 -> N11 -> N14 -> N01 -> N13 -> N09
740,0.0,bounded_blackout,888.522,2596.727,53.823,1,1,1556.688,N09 -> N02 -> N06 -> N01 -> N07 -> N03 -> N11 -> N05 -> N14 -> N10 -> N12 -> N08 -> N04 -> N13
740,2.0,distance_only,1598.873,2620.266,179.959,0,0,0.022,N04 -> N02 -> N09 -> N06 -> N10 -> N14 -> N11 -> N08 -> N05 -> N12 -> N03 -> N01 -> N07 -> N13
740,2.0,protocol_aware,1044.724,4057.246,100.758,0,1,245.177,N12 -> N02 -> N04 -> N10 -> N07 -> N08 -> N05 -> N03 -> N06 -> N11 -> N14 -> N01 -> N13 -> N09
740,2.0,bounded_blackout,887.103,2596.727,53.023,1,1,1556.688,N09 -> N02 -> N06 -> N01 -> N07 -> N03 -> N11 -> N05 -> N14 -> N10 -> N12 -> N08 -> N04 -> N13
740,5.0,distance_only,1602.401,2620.266,183.812,0,0,0.022,N04 -> N02 -> N09 -> N06 -> N10 -> N14 -> N11 -> N08 -> N05 -> N12 -> N03 -> N01 -> N07 -> N13
740,5.0,protocol_aware,1386.811,4057.246,115.299,0,1,245.177,N12 -> N02 -> N04 -> N10 -> N07 -> N08 -> N05 -> N03 -> N06 -> N11 -> N14 -> N01 -> N13 -> N09
740,5.0,bounded_blackout,890.956,2596.727,57.733,1,1,1556.688,N09 -> N02 -> N06 -> N01 -> N07 -> N03 -> N11 -> N05 -> N14 -> N10 -> N12 -> N08 -> N04 -> N13
740,10.0,distance_only,1606.706,2620.266,223.585,0,0,0.022,N04 -> N02 -> N09 -> N06 -> N10 -> N14 -> N11 -> N08 -> N05 -> N12 -> N03 -> N01 -> N07 -> N13
740,10.0,protocol_aware,1052.557,4057.246,109.914,0,1,245.177,N12 -> N02 -> N04 -> N10 -> N07 -> N08 -> N05 -> N03 -> N06 -> N11 -> N14 -> N01 -> N13 -> N09
740,10.0,bounded_blackout,1392.686,2596.727,243.735,0,1,1556.688,N09 -> N02 -> N06 -> N01 -> N07 -> N03 -> N11 -> N05 -> N14 -> N10 -> N12 -> N08 -> N04 -> N13
740,20.0,distance_only,1110.449,2620.266,179.551,0,1,0.022,N04 -> N02 -> N09 -> N06 -> N10 -> N14 -> N11 -> N08 -> N05 -> N12 -> N03 -> N01 -> N07 -> N13
740,20.0,protocol_aware,1371.072,4057.246,112.857,0,1,245.177,N12 -> N02 -> N04 -> N10 -> N07 -> N08 -> N05 -> N03 -> N06 -> N11 -> N14 -> N01 -> N13 -> N09
740,20.0,bounded_blackout,1184.428,2596.727,104.73,0,1,1556.688,N09 -> N02 -> N06 -> N01 -> N07 -> N03 -> N11 -> N05 -> N14 -> N10 -> N12 -> N08 -> N04 -> N13
740,30.0,distance_only,1582.116,2620.266,210.596,0,0,0.022,N04 -> N02 -> N09 -> N06 -> N10 -> N14 -> N11 -> N08 -> N05 -> N12 -> N03 -> N01 -> N07 -> N13
740,30.0,protocol_aware,1744.206,4057.246,224.274,0,0,245.177,N12 -> N02 -> N04 -> N10 -> N07 -> N08 -> N05 -> N03 -> N06 -> N11 -> N14 -> N01 -> N13 -> N09
740,30.0,bounded_blackout,1361.019,2596.727,172.349,0,1,1556.688,N09 -> N02 -> N06 -> N01 -> N07 -> N03 -> N11 -> N05 -> N14 -> N10 -> N12 -> N08 -> N04 -> N13
741,0.0,distance_only,1488.431,2883.362,196.054,0,1,0.022,N13 -> N07 -> N09 -> N06 -> N12 -> N02 -> N10 -> N14 -> N11 -> N04 -> N01 -> N05 -> N03 -> N08
741,0.0,protocol_aware,1133.425,3746.246,114.411,0,1,259.721,N14 -> N11 -> N08 -> N07 -> N13 -> N02 -> N10 -> N05 -> N03 -> N04 -> N01 -> N12 -> N06 -> N09
741,0.0,bounded_blackout,1177.555,4629.068,57.707,1,1,2157.858,N11 -> N09 -> N02 -> N13 -> N14 -> N05 -> N01 -> N08 -> N03 -> N07 -> N04 -> N12 -> N06 -> N10
741,2.0,distance_only,1489.462,2883.362,196.275,0,1,0.022,N13 -> N07 -> N09 -> N06 -> N12 -> N02 -> N10 -> N14 -> N11 -> N04 -> N01 -> N05 -> N03 -> N08
741,2.0,protocol_aware,1134.668,3746.246,114.974,0,1,259.721,N14 -> N11 -> N08 -> N07 -> N13 -> N02 -> N10 -> N05 -> N03 -> N04 -> N01 -> N12 -> N06 -> N09
741,2.0,bounded_blackout,1177.897,4629.068,58.579,1,1,2157.858,N11 -> N09 -> N02 -> N13 -> N14 -> N05 -> N01 -> N08 -> N03 -> N07 -> N04 -> N12 -> N06 -> N10
741,5.0,distance_only,1484.782,2883.362,192.335,0,1,0.022,N13 -> N07 -> N09 -> N06 -> N12 -> N02 -> N10 -> N14 -> N11 -> N04 -> N01 -> N05 -> N03 -> N08
741,5.0,protocol_aware,1204.593,3746.246,111.645,0,1,259.721,N14 -> N11 -> N08 -> N07 -> N13 -> N02 -> N10 -> N05 -> N03 -> N04 -> N01 -> N12 -> N06 -> N09
741,5.0,bounded_blackout,1176.291,4629.068,59.544,1,1,2157.858,N11 -> N09 -> N02 -> N13 -> N14 -> N05 -> N01 -> N08 -> N03 -> N07 -> N04 -> N12 -> N06 -> N10
741,10.0,distance_only,1496.39,2883.362,184.607,0,1,0.022,N13 -> N07 -> N09 -> N06 -> N12 -> N02 -> N10 -> N14 -> N11 -> N04 -> N01 -> N05 -> N03 -> N08
741,10.0,protocol_aware,1564.692,3746.246,181.628,0,0,259.721,N14 -> N11 -> N08 -> N07 -> N13 -> N02 -> N10 -> N05 -> N03 -> N04 -> N01 -> N12 -> N06 -> N09
741,10.0,bounded_blackout,1302.093,4629.068,110.876,0,1,2157.858,N11 -> N09 -> N02 -> N13 -> N14 -> N05 -> N01 -> N08 -> N03 -> N07 -> N04 -> N12 -> N06 -> N10
741,20.0,distance_only,1484.994,2883.362,184.031,0,1,0.022,N13 -> N07 -> N09 -> N06 -> N12 -> N02 -> N10 -> N14 -> N11 -> N04 -> N01 -> N05 -> N03 -> N08
741,20.0,protocol_aware,1261.534,3746.246,120.048,0,1,259.721,N14 -> N11 -> N08 -> N07 -> N13 -> N02 -> N10 -> N05 -> N03 -> N04 -> N01 -> N12 -> N06 -> N09
741,20.0,bounded_blackout,1555.215,4629.068,216.829,0,0,2157.858,N11 -> N09 -> N02 -> N13 -> N14 -> N05 -> N01 -> N08 -> N03 -> N07 -> N04 -> N12 -> N06 -> N10
741,30.0,distance_only,1635.69,2883.362,177.058,0,0,0.022,N13 -> N07 -> N09 -> N06 -> N12 -> N02 -> N10 -> N14 -> N11 -> N04 -> N01 -> N05 -> N03 -> N08
741,30.0,protocol_aware,1623.131,3746.246,124.455,0,0,259.721,N14 -> N11 -> N08 -> N07 -> N13 -> N02 -> N10 -> N05 -> N03 -> N04 -> N01 -> N12 -> N06 -> N09
741,30.0,bounded_blackout,1571.778,4629.068,203.882,0,0,2157.858,N11 -> N09 -> N02 -> N13 -> N14 -> N05 -> N01 -> N08 -> N03 -> N07 -> N04 -> N12 -> N06 -> N10
742,0.0,distance_only,1115.03,3387.249,85.906,1,1,0.022,N04 -> N08 -> N02 -> N06 -> N13 -> N09 -> N11 -> N14 -> N10 -> N12 -> N05 -> N03 -> N07 -> N01
742,0.0,protocol_aware,936.303,3773.721,107.503,0,1,477.202,N05 -> N06 -> N02 -> N11 -> N13 -> N09 -> N10 -> N14 -> N01 -> N12 -> N03 -> N07 -> N04 -> N08
742,0.0,bounded_blackout,1056.177,3280.072,59.004,1,1,2440.635,N08 -> N01 -> N03 -> N07 -> N09 -> N14 -> N11 -> N13 -> N12 -> N10 -> N05 -> N06 -> N04 -> N02
742,2.0,distance_only,1114.849,3387.249,84.996,1,1,0.022,N04 -> N08 -> N02 -> N06 -> N13 -> N09 -> N11 -> N14 -> N10 -> N12 -> N05 -> N03 -> N07 -> N01
742,2.0,protocol_aware,935.394,3773.721,106.039,0,1,477.202,N05 -> N06 -> N02 -> N11 -> N13 -> N09 -> N10 -> N14 -> N01 -> N12 -> N03 -> N07 -> N04 -> N08
742,2.0,bounded_blackout,1055.934,3280.072,59.084,1,1,2440.635,N08 -> N01 -> N03 -> N07 -> N09 -> N14 -> N11 -> N13 -> N12 -> N10 -> N05 -> N06 -> N04 -> N02
742,5.0,distance_only,1111.713,3387.249,81.778,1,1,0.022,N04 -> N08 -> N02 -> N06 -> N13 -> N09 -> N11 -> N14 -> N10 -> N12 -> N05 -> N03 -> N07 -> N01
742,5.0,protocol_aware,1417.307,3773.721,226.459,0,1,477.202,N05 -> N06 -> N02 -> N11 -> N13 -> N09 -> N10 -> N14 -> N01 -> N12 -> N03 -> N07 -> N04 -> N08
742,5.0,bounded_blackout,1053.771,3280.072,61.635,1,1,2440.635,N08 -> N01 -> N03 -> N07 -> N09 -> N14 -> N11 -> N13 -> N12 -> N10 -> N05 -> N06 -> N04 -> N02
742,10.0,distance_only,1105.888,3387.249,92.225,0,1,0.022,N04 -> N08 -> N02 -> N06 -> N13 -> N09 -> N11 -> N14 -> N10 -> N12 -> N05 -> N03 -> N07 -> N01
742,10.0,protocol_aware,1414.168,3773.721,218.057,0,1,477.202,N05 -> N06 -> N02 -> N11 -> N13 -> N09 -> N10 -> N14 -> N01 -> N12 -> N03 -> N07 -> N04 -> N08
742,10.0,bounded_blackout,1052.749,3280.072,68.12,1,1,2440.635,N08 -> N01 -> N03 -> N07 -> N09 -> N14 -> N11 -> N13 -> N12 -> N10 -> N05 -> N06 -> N04 -> N02
742,20.0,distance_only,1231.244,3387.249,95.556,0,1,0.022,N04 -> N08 -> N02 -> N06 -> N13 -> N09 -> N11 -> N14 -> N10 -> N12 -> N05 -> N03 -> N07 -> N01
742,20.0,protocol_aware,946.099,3773.721,104.639,0,1,477.202,N05 -> N06 -> N02 -> N11 -> N13 -> N09 -> N10 -> N14 -> N01 -> N12 -> N03 -> N07 -> N04 -> N08
742,20.0,bounded_blackout,1296.334,3280.072,189.642,0,1,2440.635,N08 -> N01 -> N03 -> N07 -> N09 -> N14 -> N11 -> N13 -> N12 -> N10 -> N05 -> N06 -> N04 -> N02
742,30.0,distance_only,1209.383,3387.249,100.388,0,1,0.022,N04 -> N08 -> N02 -> N06 -> N13 -> N09 -> N11 -> N14 -> N10 -> N12 -> N05 -> N03 -> N07 -> N01
742,30.0,protocol_aware,1430.382,3773.721,200.995,0,1,477.202,N05 -> N06 -> N02 -> N11 -> N13 -> N09 -> N10 -> N14 -> N01 -> N12 -> N03 -> N07 -> N04 -> N08
742,30.0,bounded_blackout,1267.167,3280.072,153.365,0,1,2440.635,N08 -> N01 -> N03 -> N07 -> N09 -> N14 -> N11 -> N13 -> N12 -> N10 -> N05 -> N06 -> N04 -> N02
743,0.0,distance_only,1609.573,2609.986,220.915,0,0,0.024,N13 -> N05 -> N14 -> N07 -> N01 -> N06 -> N09 -> N10 -> N08 -> N03 -> N11 -> N02 -> N04 -> N12
743,0.0,protocol_aware,1202.382,3691.704,100.339,0,1,309.476,N07 -> N12 -> N04 -> N05 -> N14 -> N09 -> N06 -> N01 -> N10 -> N03 -> N02 -> N11 -> N13 -> N08
743,0.0,bounded_blackout,1204.348,2989.57,67.939,1,1,1960.693,N07 -> N11 -> N13 -> N05 -> N14 -> N09 -> N02 -> N12 -> N03 -> N10 -> N04 -> N06 -> N01 -> N08
743,2.0,distance_only,1610.083,2609.986,219.597,0,0,0.024,N13 -> N05 -> N14 -> N07 -> N01 -> N06 -> N09 -> N10 -> N08 -> N03 -> N11 -> N02 -> N04 -> N12
743,2.0,protocol_aware,1202.017,3691.704,100.849,0,1,309.476,N07 -> N12 -> N04 -> N05 -> N14 -> N09 -> N06 -> N01 -> N10 -> N03 -> N02 -> N11 -> N13 -> N08
743,2.0,bounded_blackout,1203.984,2989.57,66.597,1,1,1960.693,N07 -> N11 -> N13 -> N05 -> N14 -> N09 -> N02 -> N12 -> N03 -> N10 -> N04 -> N06 -> N01 -> N08
743,5.0,distance_only,1607.436,2609.986,221.225,0,0,0.024,N13 -> N05 -> N14 -> N07 -> N01 -> N06 -> N09 -> N10 -> N08 -> N03 -> N11 -> N02 -> N04 -> N12
743,5.0,protocol_aware,1201.369,3691.704,98.203,0,1,309.476,N07 -> N12 -> N04 -> N05 -> N14 -> N09 -> N06 -> N01 -> N10 -> N03 -> N02 -> N11 -> N13 -> N08
743,5.0,bounded_blackout,1203.336,2989.57,69.373,1,1,1960.693,N07 -> N11 -> N13 -> N05 -> N14 -> N09 -> N02 -> N12 -> N03 -> N10 -> N04 -> N06 -> N01 -> N08
743,10.0,distance_only,1609.014,2609.986,225.409,0,0,0.024,N13 -> N05 -> N14 -> N07 -> N01 -> N06 -> N09 -> N10 -> N08 -> N03 -> N11 -> N02 -> N04 -> N12
743,10.0,protocol_aware,1206.543,3691.704,97.658,0,1,309.476,N07 -> N12 -> N04 -> N05 -> N14 -> N09 -> N06 -> N01 -> N10 -> N03 -> N02 -> N11 -> N13 -> N08
743,10.0,bounded_blackout,1208.51,2989.57,77.154,1,1,1960.693,N07 -> N11 -> N13 -> N05 -> N14 -> N09 -> N02 -> N12 -> N03 -> N10 -> N04 -> N06 -> N01 -> N08
743,20.0,distance_only,1608.986,2609.986,218.789,0,0,0.024,N13 -> N05 -> N14 -> N07 -> N01 -> N06 -> N09 -> N10 -> N08 -> N03 -> N11 -> N02 -> N04 -> N12
743,20.0,protocol_aware,1433.013,3691.704,222.35,0,1,309.476,N07 -> N12 -> N04 -> N05 -> N14 -> N09 -> N06 -> N01 -> N10 -> N03 -> N02 -> N11 -> N13 -> N08
743,20.0,bounded_blackout,1434.98,2989.57,163.183,0,1,1960.693,N07 -> N11 -> N13 -> N05 -> N14 -> N09 -> N02 -> N12 -> N03 -> N10 -> N04 -> N06 -> N01 -> N08
743,30.0,distance_only,1600.955,2609.986,184.295,0,0,0.024,N13 -> N05 -> N14 -> N07 -> N01 -> N06 -> N09 -> N10 -> N08 -> N03 -> N11 -> N02 -> N04 -> N12
743,30.0,protocol_aware,1462.723,3691.704,139.063,0,1,309.476,N07 -> N12 -> N04 -> N05 -> N14 -> N09 -> N06 -> N01 -> N10 -> N03 -> N02 -> N11 -> N13 -> N08
743,30.0,bounded_blackout,1224.69,2989.57,65.193,1,1,1960.693,N07 -> N11 -> N13 -> N05 -> N14 -> N09 -> N02 -> N12 -> N03 -> N10 -> N04 -> N06 -> N01 -> N08
744,0.0,distance_only,1311.848,2737.158,180.809,0,1,0.021,N05 -> N14 -> N07 -> N02 -> N04 -> N09 -> N13 -> N06 -> N11 -> N03 -> N12 -> N01 -> N10 -> N08
744,0.0,protocol_aware,917.268,3397.865,88.473,1,1,273.276,N13 -> N09 -> N06 -> N04 -> N05 -> N07 -> N14 -> N01 -> N12 -> N03 -> N08 -> N10 -> N11 -> N02
744,0.0,bounded_blackout,847.215,2871.98,61.051,1,1,1771.955,N05 -> N14 -> N11 -> N07 -> N04 -> N09 -> N06 -> N13 -> N03 -> N12 -> N01 -> N10 -> N08 -> N02
744,2.0,distance_only,1312.766,2737.158,182.357,0,1,0.021,N05 -> N14 -> N07 -> N02 -> N04 -> N09 -> N13 -> N06 -> N11 -> N03 -> N12 -> N01 -> N10 -> N08
744,2.0,protocol_aware,915.996,3397.865,86.698,1,1,273.276,N13 -> N09 -> N06 -> N04 -> N05 -> N07 -> N14 -> N01 -> N12 -> N03 -> N08 -> N10 -> N11 -> N02
744,2.0,bounded_blackout,848.133,2871.98,61.947,1,1,1771.955,N05 -> N14 -> N11 -> N07 -> N04 -> N09 -> N06 -> N13 -> N03 -> N12 -> N01 -> N10 -> N08 -> N02
744,5.0,distance_only,1311.096,2737.158,181.89,0,1,0.021,N05 -> N14 -> N07 -> N02 -> N04 -> N09 -> N13 -> N06 -> N11 -> N03 -> N12 -> N01 -> N10 -> N08
744,5.0,protocol_aware,1420.186,3397.865,255.203,0,1,273.276,N13 -> N09 -> N06 -> N04 -> N05 -> N07 -> N14 -> N01 -> N12 -> N03 -> N08 -> N10 -> N11 -> N02
744,5.0,bounded_blackout,1130.683,2871.98,137.784,0,1,1771.955,N05 -> N14 -> N11 -> N07 -> N04 -> N09 -> N06 -> N13 -> N03 -> N12 -> N01 -> N10 -> N08 -> N02
744,10.0,distance_only,1311.675,2737.158,177.116,0,1,0.021,N05 -> N14 -> N07 -> N02 -> N04 -> N09 -> N13 -> N06 -> N11 -> N03 -> N12 -> N01 -> N10 -> N08
744,10.0,protocol_aware,920.803,3397.865,118.163,0,1,273.276,N13 -> N09 -> N06 -> N04 -> N05 -> N07 -> N14 -> N01 -> N12 -> N03 -> N08 -> N10 -> N11 -> N02
744,10.0,bounded_blackout,1135.299,2871.98,108.174,0,1,1771.955,N05 -> N14 -> N11 -> N07 -> N04 -> N09 -> N06 -> N13 -> N03 -> N12 -> N01 -> N10 -> N08 -> N02
744,20.0,distance_only,1326.171,2737.158,195.03,0,1,0.021,N05 -> N14 -> N07 -> N02 -> N04 -> N09 -> N13 -> N06 -> N11 -> N03 -> N12 -> N01 -> N10 -> N08
744,20.0,protocol_aware,1270.774,3397.865,132.623,0,1,273.276,N13 -> N09 -> N06 -> N04 -> N05 -> N07 -> N14 -> N01 -> N12 -> N03 -> N08 -> N10 -> N11 -> N02
744,20.0,bounded_blackout,1125.271,2871.98,103.208,0,1,1771.955,N05 -> N14 -> N11 -> N07 -> N04 -> N09 -> N06 -> N13 -> N03 -> N12 -> N01 -> N10 -> N08 -> N02
744,30.0,distance_only,1335.274,2737.158,194.957,0,1,0.021,N05 -> N14 -> N07 -> N02 -> N04 -> N09 -> N13 -> N06 -> N11 -> N03 -> N12 -> N01 -> N10 -> N08
744,30.0,protocol_aware,1222.389,3397.865,206.783,0,1,273.276,N13 -> N09 -> N06 -> N04 -> N05 -> N07 -> N14 -> N01 -> N12 -> N03 -> N08 -> N10 -> N11 -> N02
744,30.0,bounded_blackout,1143.282,2871.98,194.957,0,1,1771.955,N05 -> N14 -> N11 -> N07 -> N04 -> N09 -> N06 -> N13 -> N03 -> N12 -> N01 -> N10 -> N08 -> N02
745,0.0,distance_only,1149.359,2779.163,96.443,0,1,0.022,N13 -> N07 -> N10 -> N06 -> N02 -> N01 -> N03 -> N08 -> N12 -> N11 -> N14 -> N09 -> N05 -> N04
745,0.0,protocol_aware,781.523,3359.491,94.823,0,1,215.618,N07 -> N06 -> N02 -> N12 -> N11 -> N08 -> N03 -> N14 -> N10 -> N04 -> N05 -> N09 -> N01 -> N13
745,0.0,bounded_blackout,1037.289,4647.043,65.59,1,1,1593.72,N06 -> N04 -> N08 -> N11 -> N01 -> N03 -> N07 -> N13 -> N14 -> N09 -> N02 -> N12 -> N05 -> N10
745,2.0,distance_only,1149.239,2779.163,94.129,0,1,0.022,N13 -> N07 -> N10 -> N06 -> N02 -> N01 -> N03 -> N08 -> N12 -> N11 -> N14 -> N09 -> N05 -> N04
745,2.0,protocol_aware,1262.847,3359.491,122.033,0,1,215.618,N07 -> N06 -> N02 -> N12 -> N11 -> N08 -> N03 -> N14 -> N10 -> N04 -> N05 -> N09 -> N01 -> N13
745,2.0,bounded_blackout,1039.242,4647.043,64.616,1,1,1593.72,N06 -> N04 -> N08 -> N11 -> N01 -> N03 -> N07 -> N13 -> N14 -> N09 -> N02 -> N12 -> N05 -> N10
745,5.0,distance_only,1145.339,2779.163,97.449,0,1,0.022,N13 -> N07 -> N10 -> N06 -> N02 -> N01 -> N03 -> N08 -> N12 -> N11 -> N14 -> N09 -> N05 -> N04
745,5.0,protocol_aware,1256.605,3359.491,120.167,0,1,215.618,N07 -> N06 -> N02 -> N12 -> N11 -> N08 -> N03 -> N14 -> N10 -> N04 -> N05 -> N09 -> N01 -> N13
745,5.0,bounded_blackout,1036.483,4647.043,71.008,1,1,1593.72,N06 -> N04 -> N08 -> N11 -> N01 -> N03 -> N07 -> N13 -> N14 -> N09 -> N02 -> N12 -> N05 -> N10
745,10.0,distance_only,1151.52,2779.163,105.89,0,1,0.022,N13 -> N07 -> N10 -> N06 -> N02 -> N01 -> N03 -> N08 -> N12 -> N11 -> N14 -> N09 -> N05 -> N04
745,10.0,protocol_aware,1077.789,3359.491,227.173,0,1,215.618,N07 -> N06 -> N02 -> N12 -> N11 -> N08 -> N03 -> N14 -> N10 -> N04 -> N05 -> N09 -> N01 -> N13
745,10.0,bounded_blackout,1040.619,4647.043,68.374,1,1,1593.72,N06 -> N04 -> N08 -> N11 -> N01 -> N03 -> N07 -> N13 -> N14 -> N09 -> N02 -> N12 -> N05 -> N10
745,20.0,distance_only,1140.912,2779.163,93.271,0,1,0.022,N13 -> N07 -> N10 -> N06 -> N02 -> N01 -> N03 -> N08 -> N12 -> N11 -> N14 -> N09 -> N05 -> N04
745,20.0,protocol_aware,1273.836,3359.491,119.247,0,1,215.618,N07 -> N06 -> N02 -> N12 -> N11 -> N08 -> N03 -> N14 -> N10 -> N04 -> N05 -> N09 -> N01 -> N13
